age,gender,region_category,membership_category,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,join_year,join_month,join_day,last_visit_hour,last_visit_min,last_visit_sec,churn_risk_score
60,1,0,2,0,0,2,1,14,876.77,38660.42,7,511.01,0,1,1,0,0,2017,8,16,23,50,8,1
58,1,2,0,0,1,2,2,15,256.54,16326.38,9,571.44,0,1,1,2,2,2017,9,10,12,31,5,1
30,0,0,0,1,1,2,1,13,64.92,46312.25,26,595.86,0,1,1,3,0,2017,5,29,12,17,4,1
24,0,2,3,1,3,1,0,26,184.48,26667.67,21,0.0,0,1,1,3,0,2017,5,19,22,40,55,0
47,1,0,2,0,0,2,2,6,1154.84,29999.13,17,638.6,0,1,1,3,0,2015,2,13,22,45,7,1
32,0,1,5,0,0,2,2,7,77.17,24493.62,18,446.92,0,1,1,4,0,2017,1,5,23,1,28,0
27,1,2,3,0,1,1,2,13,485.33,48153.32,16,786.06,1,0,1,2,1,2016,4,14,8,21,48,0
57,0,3,4,0,3,1,0,8,145.43,58259.36,18,1100.36,1,0,1,2,1,2016,7,26,10,54,10,0
63,0,2,0,1,0,2,0,8,543.6,10778.93,23,587.38,0,1,1,2,0,2016,6,18,2,37,28,1
46,1,0,1,0,1,1,1,16,438.83,29780.11,25,1041.13,1,1,0,1,0,2017,8,14,10,26,53,0
17,0,3,3,1,0,3,1,11,33.02,5492.28,18,1199.19,0,1,0,1,0,2016,5,17,17,0,14,0
12,0,3,5,0,3,2,0,9,77.14,16344.46,9,604.5,0,1,1,4,0,2016,10,4,17,27,57,1
20,1,1,5,1,1,1,1,1,54.08,6785.21,28,662.46,0,1,0,1,2,2015,9,6,12,29,14,1
23,1,0,0,0,1,1,0,8,417.13,20139.53,25,627.77,1,0,1,2,0,2017,1,15,3,0,19,1
38,1,2,0,0,1,0,1,9,346.08,32614.73,8,603.56,0,1,1,3,0,2015,9,23,21,48,26,1
59,0,1,2,0,3,1,2,20,31.86,33387.55,8,689.01,1,0,1,3,2,2015,12,12,22,30,2,1
21,1,1,2,0,0,0,0,9,338.86,21632.92,15,0.0,1,0,0,1,0,2015,12,31,6,16,22,1
46,1,3,5,1,0,2,1,13,112.4,31745.7,26,722.32,0,1,0,1,0,2015,1,26,23,8,28,0
49,0,2,2,0,3,2,0,11,125.03,24517.09,24,329.95,1,0,0,1,2,2016,4,8,2,42,15,1
51,0,2,3,1,0,0,0,12,420.44,86554.2,4,755.13,1,0,0,1,1,2016,9,27,10,57,8,0
12,0,1,5,1,1,2,2,13,1194.1,13026.46,23,0.0,1,0,1,0,0,2016,10,17,17,9,34,0
31,1,0,0,1,3,2,2,19,42.83,34191.64,15,570.09,1,0,1,2,0,2017,9,30,10,41,36,1
47,1,1,2,0,1,0,1,16,644.32,49888.96,9,606.36,0,1,1,3,0,2015,7,27,16,0,4,1
25,1,3,3,0,0,1,2,8,182.38,33484.87,29,1198.21,1,0,1,0,0,2016,9,11,21,48,7,0
26,0,0,3,1,0,0,0,15,664.21,27647.66,3,802.48,0,1,0,1,1,2017,10,28,6,49,3,0
21,0,3,0,0,3,2,2,12,1004.36,27155.72,16,579.65,0,1,0,1,0,2016,11,2,21,15,28,1
59,0,1,0,1,0,3,0,21,32.31,5057.28,16,662.14,0,1,0,1,0,2015,12,30,0,58,51,1
23,1,0,0,1,3,1,2,11,32.14,34705.56,12,632.65,0,1,0,1,0,2015,6,17,3,57,22,1
41,0,0,4,0,0,2,0,13,488.26,45024.63,18,765.61,1,0,0,1,0,2016,1,23,22,56,51,0
58,0,0,2,1,1,3,2,13,56.27,49456.08,23,651.3,1,0,1,4,0,2017,6,5,0,29,59,1
47,1,0,2,0,1,3,2,14,436.08,40874.01,26,588.82,0,1,1,2,0,2016,12,24,4,2,51,1
47,1,1,1,0,0,0,1,11,489.98,46255.78,3,297.43,1,0,0,1,0,2015,12,3,22,21,5,1
34,1,1,2,0,0,2,0,14,319.44,16259.73,19,665.58,1,0,1,0,0,2016,7,2,7,1,28,1
34,1,0,0,0,0,1,2,11,493.16,34577.97,5,655.72,0,1,0,1,0,2015,8,23,1,9,3,1
36,0,0,0,1,0,1,1,3,234.63,23751.79,26,676.35,1,1,1,0,0,2015,11,24,9,20,41,1
60,0,0,3,0,1,2,2,14,96.69,35498.89,28,719.28,0,1,1,4,0,2016,6,17,23,20,55,0
18,1,1,0,1,1,2,1,6,32.33,41486.13,28,592.48,1,0,1,4,2,2017,2,18,7,47,50,1
45,0,0,2,1,1,2,0,21,216.76,35879.38,27,636.55,0,1,1,3,0,2017,12,31,8,55,45,1
22,1,1,0,1,3,0,1,4,424.54,19831.94,18,571.12,1,0,1,0,0,2015,1,26,8,19,54,1
62,1,2,0,0,3,2,1,13,207.65,15395.71,24,667.15,1,0,0,1,0,2017,2,10,12,13,30,1
46,0,0,4,1,0,3,1,22,501.33,63724.67,3,432.41,1,0,1,4,1,2017,11,27,6,37,46,0
22,0,0,2,1,3,1,0,10,36.35,10618.38,16,628.05,0,1,0,1,2,2015,8,8,8,44,47,1
45,1,0,5,1,0,1,1,17,59.82,43797.9,9,632.55,1,0,1,3,0,2016,10,12,17,31,14,1
25,1,1,4,0,1,0,1,18,421.37,35993.04,14,749.09,1,1,1,0,0,2017,10,21,0,23,47,0
49,0,1,2,1,0,2,0,13,44.04,42081.0,25,616.29,0,1,0,1,0,2017,9,11,16,36,22,1
49,1,0,2,0,1,1,1,9,129.88,36487.84,23,532.38,1,0,0,1,0,2017,5,5,7,36,43,1
33,1,0,1,1,1,0,2,13,853.87,29610.94,21,696.27,0,1,1,2,2,2016,8,31,22,22,35,1
56,1,0,2,1,0,1,2,15,395.94,37928.51,5,659.76,1,1,1,0,0,2015,4,5,21,20,48,1
22,0,1,0,0,3,1,2,15,32.97,46216.78,12,600.17,0,1,1,2,0,2017,6,1,13,24,46,1
14,1,1,1,1,0,3,0,5,64.19,2240.47,24,380.16,1,0,1,3,0,2015,12,2,4,44,39,1
35,1,0,0,1,3,2,1,19,225.96,16799.18,20,670.57,0,1,0,1,0,2017,6,13,7,50,55,1
53,0,1,3,0,3,2,1,5,398.44,53235.61,16,0.0,1,0,0,1,1,2015,9,2,4,0,42,0
52,0,3,1,1,0,0,2,4,582.44,54547.2,14,844.41,1,1,1,0,1,2015,5,30,18,43,24,0
46,1,0,1,0,3,2,0,21,34.0,28255.78,8,333.08,1,0,0,1,0,2015,12,5,0,6,31,1
12,1,3,4,1,3,2,0,1,1035.04,44933.04,6,773.86,1,0,1,2,0,2016,10,24,23,19,20,0
25,1,2,0,0,3,2,0,23,337.23,20069.38,12,0.0,0,1,1,0,0,2017,9,28,18,28,25,1
51,0,1,3,1,3,1,1,11,919.18,36665.4,8,792.54,0,1,0,1,0,2015,9,17,3,11,28,0
55,0,3,4,1,0,1,2,7,277.64,2183.75,16,789.2,0,1,1,3,0,2015,7,22,9,36,16,0
26,1,1,3,0,3,2,2,7,469.44,48535.67,17,234.29,1,1,1,4,0,2016,11,3,19,7,51,0
49,0,0,0,1,3,1,0,9,186.87,32830.98,20,639.36,1,0,1,3,0,2016,12,14,1,7,51,1
43,0,0,1,0,3,2,1,6,92.32,46425.4,17,746.21,0,1,0,1,0,2016,2,10,16,28,40,0
22,0,3,5,0,0,1,2,18,178.17,46471.67,21,381.21,0,1,0,1,0,2017,11,5,0,56,56,1
25,1,1,5,1,1,3,1,10,228.88,39843.39,20,678.08,1,0,1,0,0,2016,5,28,3,42,2,1
16,0,0,5,0,3,3,2,10,30.98,8388.46,7,781.3,0,1,0,1,0,2017,4,25,18,52,6,0
26,0,0,0,0,1,1,2,16,220.86,33749.09,15,521.36,1,0,0,1,2,2017,4,16,13,14,49,1
50,1,0,0,0,2,2,1,2,89.49,35915.32,11,543.16,0,1,1,2,0,2015,10,12,7,32,9,1
38,0,0,2,1,1,2,1,14,798.4,30800.86,24,639.59,1,0,1,3,0,2015,7,26,23,56,59,1
39,0,0,1,1,1,1,1,8,45.2,49200.74,13,991.69,0,1,1,2,0,2016,2,13,0,4,21,1
61,0,1,5,0,1,2,2,3,454.62,43885.68,15,0.0,0,1,0,1,0,2015,7,26,4,17,23,0
46,0,0,0,1,0,1,2,2,43.59,11593.42,20,613.85,0,1,0,1,0,2016,3,12,18,55,57,1
26,1,0,0,1,3,1,0,3,63.97,19109.87,15,248.02,0,1,1,2,0,2016,10,19,14,51,9,1
10,1,0,3,0,1,1,1,17,339.04,48271.79,15,737.82,1,0,0,1,0,2015,12,27,18,33,31,0
10,0,1,5,1,1,1,1,14,47.64,47363.11,27,661.66,1,0,0,1,0,2016,6,13,19,48,21,1
32,0,0,3,1,1,0,1,3,509.76,16981.13,7,732.22,0,1,0,1,0,2015,12,21,4,49,57,0
52,0,0,5,1,0,2,0,17,190.52,29499.79,25,1194.33,1,0,1,2,0,2015,1,26,8,52,49,1
51,1,0,0,1,3,3,2,17,113.34,44331.54,6,583.95,0,1,0,1,0,2017,2,21,18,6,11,1
57,0,0,1,0,1,1,1,13,178.12,15857.94,6,671.22,0,1,1,2,0,2017,7,1,14,5,5,1
21,0,3,4,1,1,1,2,13,499.55,41105.24,46,410.79,0,1,1,4,0,2015,7,6,7,7,0,0
16,0,0,1,1,0,1,2,5,514.99,14326.07,10,684.22,0,1,1,3,0,2016,5,27,17,7,15,1
34,0,0,0,0,0,1,1,19,228.96,961.88,23,675.18,1,1,0,1,0,2016,4,17,19,24,44,1
33,0,3,0,0,0,2,1,22,100.77,3738.27,11,476.45,0,1,0,1,0,2016,2,23,1,15,55,1
15,1,1,5,0,3,0,0,8,426.94,27751.54,7,600.12,1,0,0,1,2,2015,5,6,7,34,48,1
42,0,2,3,1,0,3,1,15,34.78,4622.5,10,782.16,0,1,0,1,0,2017,3,15,22,29,28,0
61,0,1,2,1,0,0,0,19,669.12,44741.7,28,603.46,1,1,1,4,0,2016,7,25,18,7,1,0
52,1,0,4,0,3,2,2,25,168.9,18987.51,25,752.87,1,0,0,1,0,2016,1,12,22,1,17,0
19,0,2,4,1,3,2,1,5,352.89,78379.07,3,1163.16,1,1,0,1,1,2016,11,12,11,34,54,0
32,1,0,5,1,3,0,0,5,1303.28,5202.8,10,705.73,0,1,1,0,0,2016,7,28,6,48,19,0
32,1,1,5,0,0,2,1,11,68.97,58087.05,16,710.69,1,0,0,1,1,2016,9,6,9,14,35,0
21,2,2,1,0,1,0,1,7,314.29,42597.72,16,722.58,1,0,0,1,0,2015,3,5,10,19,3,0
13,1,0,0,0,3,3,2,9,190.36,36895.42,17,556.95,0,1,0,1,0,2016,7,16,7,56,26,1
21,0,1,4,0,3,1,1,16,175.68,24955.78,17,754.12,1,0,0,1,1,2017,9,10,5,36,5,0
63,1,1,1,1,1,2,0,13,220.46,7093.2,8,218.69,1,0,1,4,0,2015,3,16,4,36,58,1
13,0,0,2,1,3,3,0,2,34.41,12301.1,23,0.0,0,1,0,1,2,2015,3,7,23,44,38,1
38,1,0,1,1,3,0,2,13,905.09,83488.57,3,792.91,1,0,1,0,1,2016,11,6,0,44,59,0
36,0,0,5,0,3,1,2,13,31.22,41269.62,29,445.64,0,1,0,1,0,2015,7,1,8,42,4,1
25,0,0,2,1,3,3,2,14,56.59,32919.04,7,607.73,1,0,1,2,0,2015,1,22,19,52,32,1
31,1,0,2,0,3,2,0,13,156.53,36971.98,24,653.07,0,1,0,1,0,2016,2,14,16,8,41,1
21,1,2,3,1,3,0,0,13,154.24,2091.09,20,778.99,1,0,0,1,0,2015,12,19,16,34,38,0
12,0,3,4,1,1,2,2,20,30.98,26618.79,27,779.79,0,1,1,2,0,2017,4,22,19,28,24,0
12,0,3,5,1,1,3,1,9,208.93,36298.42,22,707.39,0,1,1,4,0,2015,1,8,19,14,17,1
16,1,0,5,1,1,1,0,12,122.78,3516.71,17,726.65,1,0,0,1,0,2017,11,16,14,58,22,0
26,0,1,3,1,1,0,1,12,519.79,24767.59,28,737.63,0,1,1,4,0,2017,5,8,13,59,16,0
57,1,1,1,0,3,2,2,24,266.62,22090.07,8,613.44,0,1,1,3,0,2017,10,17,18,8,2,0
24,1,1,1,0,0,1,2,5,333.91,19299.81,6,755.31,1,1,1,0,1,2015,7,18,20,18,24,0
24,1,1,4,0,0,1,1,18,202.62,16377.46,42,1235.81,0,1,1,2,0,2017,8,19,16,58,34,0
52,0,0,0,1,3,1,2,18,104.36,47392.6,18,304.03,1,0,0,1,0,2015,9,3,16,32,47,1
56,1,1,2,1,3,1,2,11,43.94,46127.76,21,679.59,1,1,1,4,0,2016,10,2,15,41,29,1
41,0,0,0,1,3,3,1,8,171.47,9170.69,5,501.77,0,1,1,2,2,2017,5,27,6,22,1,1
31,0,0,2,1,1,3,1,5,223.23,31452.56,19,529.95,1,0,0,1,0,2017,11,5,19,57,59,1
32,1,3,2,1,3,0,0,18,774.77,21509.06,12,629.27,0,1,1,3,0,2015,3,16,0,6,53,1
20,1,3,2,0,1,1,1,12,32.57,49923.61,25,665.21,0,1,0,1,2,2017,7,22,22,43,46,1
15,0,1,1,1,3,2,2,14,197.8,43728.38,15,0.0,0,1,0,1,0,2017,2,24,0,43,9,0
29,0,3,5,0,3,1,1,16,430.16,62974.41,18,740.94,0,1,1,4,1,2017,6,18,4,37,35,0
20,0,0,2,0,1,1,0,16,30.76,49701.8,11,563.8,1,0,0,1,0,2015,12,1,11,14,44,1
16,0,0,4,1,3,2,0,14,31.52,25817.15,15,788.07,0,1,1,0,0,2017,1,18,7,53,22,0
45,1,1,3,0,3,3,1,8,64.41,6790.69,26,774.45,0,1,0,1,0,2017,10,21,5,13,45,0
34,0,1,2,0,0,2,1,7,159.65,48679.55,10,681.59,1,0,1,2,0,2016,10,16,7,9,54,1
14,1,1,1,1,3,1,0,13,979.57,5475.01,22,604.85,0,1,1,0,0,2016,3,26,3,15,53,1
21,0,1,0,1,0,2,2,19,34.44,2758.01,12,640.18,0,1,1,3,0,2017,8,28,19,30,18,1
32,1,2,2,1,3,1,2,18,137.79,41021.86,15,685.43,0,1,0,1,0,2017,9,16,4,14,27,1
39,0,2,3,1,1,2,1,13,1389.36,36431.09,29,1197.61,1,0,0,1,0,2016,12,31,15,35,13,0
61,1,1,2,1,0,1,1,20,33.27,45492.44,16,1171.08,0,1,0,1,0,2016,8,7,16,0,9,1
13,0,3,3,1,0,1,2,12,206.32,71596.36,19,760.67,1,1,0,1,1,2017,9,14,2,45,34,0
58,0,0,4,0,3,1,0,3,34.46,950.26,28,788.38,0,1,0,1,0,2015,9,8,19,21,7,0
38,1,1,0,0,0,2,0,9,793.87,1184.89,48,623.52,1,0,0,1,0,2016,10,4,22,4,37,1
59,0,1,5,1,3,3,2,12,62.91,17743.73,5,715.84,1,0,1,0,0,2017,4,1,4,39,36,1
29,1,0,4,1,3,3,1,17,32.55,34038.14,7,770.12,1,0,1,3,2,2016,12,23,1,28,13,0
61,1,1,4,1,3,1,2,17,80.81,35974.45,11,781.96,1,0,1,3,0,2017,8,12,22,7,21,0
25,0,1,3,1,3,2,0,11,31.08,27500.3,14,1086.27,1,0,1,4,0,2017,6,22,0,0,14,0
30,1,0,4,1,0,0,0,21,230.51,47708.71,29,789.8,0,1,1,4,0,2016,9,4,9,14,32,0
28,1,0,0,0,0,2,2,13,150.65,10542.04,23,588.07,1,0,0,1,0,2015,12,28,11,49,8,1
32,0,0,2,0,0,0,2,14,436.79,44493.56,20,171.91,0,1,0,1,2,2015,11,20,7,3,11,1
14,1,2,4,0,0,2,0,12,123.48,26490.59,8,303.49,0,1,0,1,0,2016,7,17,15,21,7,0
45,0,1,0,0,0,0,2,13,633.53,33815.09,19,657.15,0,1,1,0,0,2017,8,21,18,39,54,1
36,1,0,2,0,3,1,1,20,1092.12,8255.24,17,640.17,1,0,1,2,0,2016,11,24,10,13,0,1
64,0,1,5,1,3,1,0,3,1147.91,34023.74,12,1285.6,1,1,0,1,0,2016,12,24,14,15,57,0
43,0,3,2,0,3,3,1,9,136.63,43362.39,28,201.52,1,0,1,4,0,2016,9,9,14,3,1,1
53,1,1,0,0,0,3,1,18,184.44,36747.97,16,543.18,1,0,0,1,0,2016,10,24,0,58,12,1
64,0,1,0,0,0,3,1,8,884.94,13532.52,28,560.19,1,0,1,3,0,2017,6,5,1,39,26,1
50,1,0,5,1,1,1,0,18,91.65,73561.31,5,718.76,1,0,0,1,1,2015,12,15,13,55,27,0
64,0,0,2,0,0,3,1,11,394.87,21367.61,28,689.53,1,0,1,0,0,2016,6,23,11,16,28,1
31,1,2,2,1,2,0,1,8,1264.23,15376.31,17,675.55,1,0,0,1,0,2017,7,28,16,6,25,1
33,0,0,1,1,1,3,0,7,71.95,14838.79,19,317.39,0,1,1,3,0,2016,10,30,21,39,2,1
32,1,3,0,1,1,2,1,12,33.55,23422.51,13,658.88,1,0,0,1,0,2015,9,22,2,31,12,1
31,0,3,5,0,0,1,2,11,33.93,22412.25,10,770.16,1,0,0,1,0,2015,10,19,22,17,54,0
42,1,3,5,1,3,1,2,12,151.04,43446.33,7,631.98,1,0,1,2,0,2015,7,13,7,26,13,1
64,1,0,0,1,0,3,2,17,99.38,17632.67,14,49.73,1,0,1,0,2,2017,3,4,21,30,13,1
19,0,1,1,0,0,1,1,12,108.8,11939.54,19,0.0,0,1,1,4,0,2017,4,11,14,50,57,0
14,0,1,3,1,0,1,0,13,903.38,90277.5,11,796.35,0,1,0,1,1,2016,4,5,19,24,8,0
18,1,2,1,0,0,1,1,14,82.75,40580.73,21,653.82,0,1,1,2,0,2017,3,14,4,39,31,1
28,1,2,0,0,3,3,1,17,33.7,47543.86,19,648.01,0,1,0,1,0,2017,5,1,19,37,5,1
28,0,0,0,1,0,2,2,20,99.12,36466.55,26,0.0,0,1,1,3,0,2016,4,30,12,52,37,1
46,0,1,4,0,3,2,2,13,243.42,19491.81,15,0.0,1,1,0,1,1,2015,10,8,19,36,17,0
27,1,2,0,1,3,0,0,10,569.28,25048.88,15,671.33,1,0,0,1,0,2016,5,28,22,32,29,1
19,0,2,1,1,1,2,1,16,31.73,84706.82,19,718.0,1,0,1,0,1,2017,2,19,4,35,21,0
19,0,0,1,1,1,1,1,3,155.0,3822.8,3,715.11,0,1,0,1,1,2017,3,30,5,55,48,0
64,1,0,1,0,1,3,1,6,204.15,19680.34,5,609.65,0,1,0,1,0,2017,6,27,7,9,50,1
38,1,1,2,0,3,1,2,16,1266.74,41955.68,6,290.91,1,0,0,1,2,2016,9,5,14,34,23,1
34,1,1,2,1,1,2,1,5,1215.49,21172.36,20,638.95,0,1,1,3,0,2016,2,18,1,7,17,1
19,1,1,0,1,1,2,2,3,128.78,33709.94,21,0.0,0,1,0,1,0,2015,7,22,6,6,3,1
30,0,1,3,1,1,2,1,7,107.1,23618.62,19,784.09,0,1,0,1,1,2015,7,3,4,20,45,0
55,0,1,0,1,3,1,1,13,40.06,2785.15,7,680.03,0,1,1,4,0,2015,11,19,9,53,47,1
36,1,0,2,1,3,1,2,12,148.56,45259.8,18,0.0,0,1,1,3,0,2015,8,16,11,6,51,1
20,0,0,2,1,0,1,0,12,32.68,1081.76,6,661.0,1,0,1,0,0,2015,1,29,12,2,22,1
18,0,0,0,1,3,2,1,12,224.49,38419.51,14,226.75,0,1,0,1,0,2017,3,28,2,37,5,1
12,1,0,1,0,1,2,2,9,313.55,77120.87,12,739.85,0,1,1,2,1,2016,5,21,15,46,32,0
54,1,2,1,0,3,1,0,14,158.12,41436.46,25,741.98,1,0,1,2,0,2015,9,23,14,45,16,0
16,1,1,0,1,0,2,1,17,250.54,46386.18,13,658.69,1,0,0,1,2,2017,3,11,5,39,52,1
55,1,3,1,0,0,3,0,15,229.12,16800.32,14,694.79,1,0,1,4,0,2015,7,19,23,14,47,1
45,1,1,3,0,0,1,2,4,64.5,49478.24,5,776.39,1,0,1,4,2,2015,4,12,20,52,29,0
64,1,1,3,0,3,1,2,14,799.21,21967.19,52,797.85,0,1,1,3,0,2017,6,20,10,4,2,0
64,0,1,1,0,1,1,0,16,39.51,12431.41,17,642.74,1,0,1,4,0,2015,8,8,12,48,3,1
61,0,1,1,0,0,2,2,8,186.64,41745.08,19,717.32,0,1,1,0,0,2017,5,8,3,19,9,1
56,0,1,0,0,1,1,0,21,96.03,42121.94,14,656.63,1,0,1,2,2,2017,3,25,22,50,12,1
60,0,0,5,1,3,1,0,16,41.09,31586.95,12,654.33,0,1,1,0,2,2015,10,19,20,4,25,1
19,0,0,4,0,1,1,0,8,64.19,26783.1,2,807.74,0,1,0,1,1,2017,1,6,5,45,28,0
52,1,1,0,1,1,1,0,12,34.84,46992.9,22,589.18,1,0,1,3,2,2016,7,20,2,1,35,1
12,0,1,1,1,3,3,2,23,819.85,40971.1,19,760.65,0,1,0,1,0,2015,3,28,22,8,42,0
44,1,1,2,1,0,2,0,13,291.34,34781.22,17,649.05,1,0,0,1,0,2016,1,30,13,42,53,1
55,1,0,2,1,1,1,2,14,798.2,6684.11,5,388.38,1,1,0,1,0,2015,7,1,0,2,56,1
43,1,2,1,1,0,1,2,6,331.95,1342.96,5,313.23,1,1,0,1,0,2016,4,2,15,15,1,0
42,0,1,2,1,0,2,0,18,33.2,41623.53,20,566.13,1,0,0,1,0,2017,6,27,3,36,34,1
49,1,0,4,0,3,1,1,12,804.56,32389.15,13,337.95,1,0,0,1,1,2017,4,2,5,37,49,0
17,0,1,4,1,0,2,2,14,566.26,45026.01,12,798.88,0,1,1,0,0,2017,4,16,16,40,26,0
27,1,0,0,0,0,3,1,16,78.32,2350.57,39,0.0,0,1,1,3,0,2015,8,4,5,43,30,1
13,1,1,5,0,1,2,0,21,52.85,36440.27,29,991.12,1,0,1,0,0,2017,7,4,22,55,8,1
40,0,1,4,1,1,3,1,17,109.36,18026.46,21,763.79,0,1,0,1,0,2015,11,19,22,0,50,0
32,0,1,2,0,1,2,2,14,34.36,30093.89,23,676.67,0,1,1,2,0,2017,12,8,8,4,17,1
57,0,1,3,0,0,2,2,10,192.55,14521.29,40,727.3,0,1,0,1,2,2015,3,30,12,42,52,0
10,0,1,4,0,1,1,0,18,444.22,35706.59,9,766.51,0,1,0,1,1,2015,9,24,15,45,40,0
59,0,1,5,1,0,3,1,10,633.39,48362.58,7,680.83,1,0,1,0,0,2017,11,2,19,7,34,1
26,0,2,4,0,1,1,1,10,359.66,14970.78,29,751.09,0,1,1,2,0,2016,1,5,9,30,45,0
43,0,0,2,0,3,2,1,4,810.35,7574.23,21,695.86,1,1,1,4,0,2015,11,27,14,12,0,1
59,0,0,0,0,3,0,0,15,482.97,37086.0,15,1110.41,0,1,0,1,0,2015,6,30,2,9,58,1
22,0,3,3,1,1,2,1,15,555.11,48484.85,11,766.76,1,0,0,1,0,2017,6,13,3,24,43,0
11,1,1,0,1,3,0,2,12,244.51,24222.58,17,536.71,1,1,1,0,0,2015,1,2,11,8,51,1
53,0,2,2,0,0,1,1,18,485.69,1734.19,8,667.59,0,1,0,1,0,2017,6,16,6,52,30,1
14,1,0,0,1,0,2,0,12,38.94,31821.05,29,596.17,1,0,0,1,2,2017,11,5,0,3,20,1
12,0,1,1,1,1,2,1,17,414.06,44266.62,23,0.0,1,0,1,0,0,2017,2,15,23,43,46,1
25,1,2,5,0,1,2,1,16,235.0,29504.63,27,747.36,0,1,1,4,0,2016,10,16,12,10,7,0
38,0,3,3,1,2,0,2,10,347.12,23257.12,19,733.54,0,1,1,3,0,2017,11,28,11,0,13,0
62,0,1,1,0,1,1,0,5,1178.39,4445.84,20,0.0,0,1,0,1,0,2015,11,24,13,4,24,1
59,0,3,0,0,3,2,1,19,113.94,36906.87,18,1206.88,1,0,0,1,0,2017,6,17,5,10,35,1
44,0,1,0,1,3,1,1,17,30.19,49079.25,19,633.34,0,1,0,1,0,2015,3,30,23,30,53,1
56,1,1,2,0,3,3,2,13,414.5,48761.23,13,663.09,1,0,0,1,0,2017,8,13,14,50,49,1
12,0,1,2,0,1,2,2,16,54.41,4997.85,22,683.56,1,0,0,1,0,2015,9,14,6,34,10,1
28,0,0,4,0,1,1,1,11,109.26,48565.74,8,730.2,0,1,1,3,0,2015,3,26,20,50,45,0
23,1,1,2,1,1,3,0,13,1426.03,41996.86,15,553.74,0,1,0,1,0,2017,7,1,2,52,13,1
48,1,3,3,1,0,3,2,6,819.7,82131.53,1,1083.37,1,1,0,1,1,2015,2,6,14,11,31,0
26,1,0,0,0,3,1,2,5,229.02,16271.44,23,711.88,1,1,1,3,0,2016,1,29,5,36,43,1
46,1,3,3,0,1,2,0,16,252.61,56998.91,17,769.39,0,1,0,1,1,2017,5,16,13,8,15,0
40,0,0,3,1,0,1,1,16,180.77,34077.33,15,785.15,1,0,0,1,0,2016,7,17,6,6,7,0
45,0,1,2,0,0,2,2,13,265.76,44612.77,15,635.97,0,1,0,1,0,2016,8,31,5,48,47,1
34,0,1,5,1,3,3,0,13,108.01,49833.18,13,757.87,0,1,1,3,0,2015,10,21,6,17,30,0
41,0,3,4,0,0,2,1,15,428.18,61950.11,16,805.76,0,1,0,1,1,2017,4,16,9,58,16,0
18,0,0,0,0,1,2,2,8,230.28,12301.35,16,0.0,0,1,0,1,0,2015,10,1,15,34,8,1
11,1,2,3,1,3,3,1,3,720.72,27383.24,12,978.11,1,0,1,0,2,2015,3,20,2,30,18,0
11,1,3,1,0,0,2,0,7,179.47,24628.59,15,1116.52,1,0,1,4,0,2015,1,18,19,47,38,0
13,0,0,1,0,3,2,2,16,409.09,22015.52,24,0.0,1,0,0,1,0,2015,3,5,5,14,3,0
30,1,3,3,0,0,1,1,1,113.68,31123.85,29,1216.56,0,1,1,2,0,2015,7,5,6,11,52,0
27,0,0,1,0,0,1,0,14,95.42,45063.72,23,796.65,1,0,0,1,0,2015,12,6,13,25,25,0
56,1,3,3,0,3,1,1,14,361.35,59329.06,16,847.27,1,0,1,3,1,2016,9,11,16,54,36,0
57,0,0,3,1,0,3,0,8,725.82,30127.2,22,1180.83,0,1,0,1,2,2015,9,28,4,11,10,0
17,0,1,1,0,1,2,1,12,240.86,1887.61,22,730.4,0,1,0,1,2,2015,9,21,12,50,26,0
11,1,0,1,1,3,0,2,4,286.07,39729.75,16,753.38,0,1,1,4,2,2016,4,4,13,28,20,0
25,1,0,1,0,3,2,0,15,86.96,13355.02,14,732.31,0,1,1,3,0,2015,5,11,6,52,44,0
27,0,2,3,0,0,2,0,7,218.34,25563.47,29,791.58,0,1,0,1,0,2016,5,16,9,4,28,0
49,1,3,5,1,3,3,2,14,961.2,79715.43,15,795.71,1,0,1,0,1,2015,11,11,11,25,43,0
38,0,0,0,1,1,0,2,16,1539.89,9125.91,15,529.17,1,0,0,1,0,2017,7,7,7,15,7,1
28,0,0,0,0,3,1,2,9,162.29,20172.03,22,0.0,1,0,0,1,0,2017,10,3,4,38,54,1
13,1,0,0,0,3,1,0,11,439.76,14939.29,21,639.19,1,1,0,1,0,2015,6,21,13,46,5,0
21,1,0,1,1,3,0,2,16,1885.94,12033.6,19,643.88,0,1,0,1,0,2016,6,30,22,58,37,1
49,1,1,4,0,0,1,2,9,330.54,93734.75,8,783.7,1,0,0,1,1,2015,11,14,5,35,32,0
26,1,3,2,0,1,1,0,13,178.97,28782.87,13,687.85,0,1,1,2,0,2016,1,15,4,24,54,1
19,0,0,5,1,3,1,2,15,31.48,28575.53,22,274.04,0,1,0,1,0,2017,10,5,7,1,10,1
17,0,0,1,1,3,1,1,14,51.65,35003.36,5,709.48,1,0,0,1,0,2015,9,27,0,11,11,1
59,0,2,4,1,0,2,2,9,33.8,19082.61,15,717.38,0,1,0,1,0,2015,7,8,12,10,28,0
37,0,2,2,1,1,0,0,16,932.09,35482.5,9,875.41,0,1,0,1,0,2016,8,3,17,11,56,1
