age,gender,region_category,membership_category,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,join_year,join_month,join_day,last_visit_hour,last_visit_min,last_visit_sec,churn_risk_score
55,0,1,5,1,0,3,1,13,197.78,38561.52,18,674.0,0,1,0,1,0,2017,1,17,18,18,26,1
34,0,0,3,0,0,2,0,6,34.58,56449.37,1,809.13,0,1,1,4,1,2016,8,28,14,57,30,0
47,1,1,5,0,1,1,2,7,232.27,21742.08,15,717.77,0,1,0,1,0,2015,4,28,22,57,20,0
53,1,0,2,0,0,1,0,13,75.74,2357.56,9,592.43,0,1,1,4,0,2016,5,13,17,3,9,1
19,1,1,5,0,3,2,0,9,63.89,76603.79,11,1183.66,1,0,0,1,1,2017,8,18,18,41,10,0
16,0,0,0,1,3,2,0,11,259.58,38264.22,9,985.14,1,0,0,1,2,2015,7,4,3,19,30,1
20,1,0,4,1,0,2,0,9,64.54,1059.67,10,846.02,1,0,1,0,1,2015,5,4,14,1,58,0
52,1,1,5,1,1,1,1,11,114.08,58489.33,37,760.19,0,1,0,1,1,2016,5,31,12,30,20,0
33,0,0,1,0,1,0,2,14,408.38,1502.91,9,792.33,0,1,0,1,1,2016,6,8,8,52,37,0
38,0,1,4,1,1,2,2,15,1261.31,6196.8,11,731.46,1,0,0,1,0,2017,10,16,20,57,36,0
50,0,0,1,0,0,1,2,23,438.42,12529.46,7,0.0,0,1,1,4,0,2017,9,5,3,44,45,0
38,0,0,1,1,1,1,1,12,96.91,24349.88,23,354.28,0,1,1,2,0,2016,6,2,17,3,32,0
41,0,0,3,0,3,1,2,15,158.97,29874.45,13,1407.06,0,1,0,1,0,2017,12,18,7,56,40,0
49,1,1,4,1,1,0,2,4,554.91,38160.19,21,750.03,1,1,0,1,2,2017,7,22,2,4,51,0
42,1,2,2,0,1,3,1,21,34.87,26468.75,20,502.8,0,1,0,1,0,2017,7,23,4,13,20,1
47,0,0,5,1,1,1,1,7,641.59,39690.53,7,620.5,1,1,1,2,0,2017,9,29,6,8,11,1
40,0,0,1,1,1,2,1,16,78.19,27827.29,8,811.32,1,0,0,1,1,2015,5,10,15,51,50,0
11,1,2,1,0,0,1,1,14,49.49,18171.44,6,640.03,1,0,0,1,0,2016,3,5,8,3,10,1
37,1,2,4,1,0,2,0,9,1875.66,36963.38,19,714.62,0,1,1,4,0,2016,8,16,18,10,10,0
21,0,1,3,0,0,2,0,3,173.64,35594.74,22,781.29,1,0,1,0,0,2017,7,25,0,52,9,0
12,1,0,5,1,1,1,0,7,114.55,48350.6,28,634.14,1,0,0,1,0,2017,5,27,12,38,26,1
30,1,1,4,0,0,2,0,17,154.6,21215.93,16,0.0,0,1,0,1,0,2016,5,27,9,37,24,0
11,0,1,5,1,1,2,1,12,685.36,17980.41,14,659.87,1,0,0,1,2,2016,4,4,1,35,31,1
25,0,0,0,0,1,2,2,8,309.42,26003.18,26,676.43,1,0,0,1,2,2015,3,21,16,3,50,1
59,0,0,3,0,0,2,2,2,96.84,56532.09,31,515.08,1,0,0,1,1,2016,6,5,3,3,15,0
38,1,2,3,0,3,1,1,18,186.19,34665.83,22,754.35,1,0,0,1,0,2017,2,8,9,50,29,0
46,1,0,3,0,0,3,0,16,84.51,98725.67,18,0.0,0,1,1,2,1,2016,11,14,1,36,28,0
62,1,2,0,1,3,1,2,9,526.05,22898.65,33,683.11,0,1,1,3,0,2017,8,17,17,23,32,1
52,0,3,3,0,3,1,2,14,165.27,1936.65,7,0.0,1,0,1,0,0,2015,8,12,22,32,44,0
11,0,0,0,1,3,2,1,4,308.28,22935.58,26,619.79,0,1,1,0,0,2017,10,15,1,52,24,1
26,0,1,3,0,3,2,1,22,50.17,10438.11,19,0.0,1,0,1,3,0,2016,12,18,17,42,56,0
49,1,3,4,0,3,0,2,9,400.93,9308.55,5,738.61,1,0,0,1,0,2017,9,7,1,12,3,0
19,0,1,0,0,0,2,1,15,228.43,20303.2,5,574.8,1,0,1,0,0,2016,11,28,0,14,24,1
26,1,1,0,0,3,1,2,5,922.11,29174.23,22,536.23,0,1,1,2,2,2015,8,15,3,57,19,1
26,1,0,3,0,1,2,2,19,156.89,34808.12,17,711.19,0,1,1,2,0,2017,9,4,3,19,31,0
59,1,1,3,0,3,3,0,13,66.55,44863.81,9,0.0,1,0,1,2,0,2016,8,22,21,57,13,0
19,1,0,3,0,2,3,2,7,906.98,95915.81,6,768.43,1,0,0,1,1,2016,11,13,0,8,41,0
13,0,0,0,1,1,2,0,10,53.02,22883.27,5,988.79,0,1,1,0,2,2015,5,14,11,43,31,1
15,1,0,1,0,1,2,2,9,340.24,16234.65,2,420.72,1,1,1,2,1,2016,9,10,14,3,49,0
28,1,2,1,1,0,0,0,10,617.86,15471.84,8,745.3,0,1,1,4,1,2016,10,10,1,6,10,0
41,0,1,2,1,3,3,2,12,240.51,40669.89,9,290.56,1,0,0,1,0,2015,11,18,21,56,24,1
28,1,1,4,0,1,1,2,20,92.14,37384.45,6,825.59,1,0,1,2,1,2015,1,30,9,45,3,0
51,1,3,5,1,0,2,1,18,60.92,46808.29,16,617.7,0,1,1,4,0,2017,12,13,22,11,1,1
46,1,0,1,0,3,2,1,4,324.56,38460.0,28,701.22,0,1,1,3,0,2016,4,29,10,49,48,0
29,0,0,4,1,0,2,1,4,302.91,14634.74,10,711.24,0,1,1,2,0,2015,6,4,7,45,42,0
23,0,0,0,0,3,1,0,3,282.64,44013.7,7,619.65,1,0,1,3,2,2016,10,30,22,53,33,1
55,1,0,5,1,3,2,0,1,270.29,19109.99,7,685.03,1,0,1,4,2,2016,7,25,15,32,15,1
33,1,1,4,1,1,1,2,13,184.56,27603.97,22,0.0,0,1,1,3,0,2015,1,17,4,5,36,0
49,1,0,1,1,3,1,2,1,955.07,20602.13,17,0.0,0,1,1,3,0,2017,5,28,9,32,8,0
58,1,0,3,0,0,2,1,10,163.13,12660.56,25,700.48,1,0,1,0,0,2016,5,29,14,14,24,0
22,0,1,1,1,3,0,1,10,766.99,5032.55,28,1289.77,1,1,0,1,0,2015,8,16,2,7,58,0
43,1,1,0,1,0,2,0,22,98.58,31765.43,16,969.69,1,0,0,1,0,2015,1,19,19,9,2,1
62,1,2,0,1,3,1,2,2,444.84,2725.6,24,585.13,1,0,1,3,0,2016,7,28,14,0,10,0
46,0,1,1,0,0,0,0,16,227.97,39830.44,25,647.9,0,1,0,1,0,2017,9,21,22,51,41,1
23,0,1,4,1,0,1,0,16,663.62,3118.1,19,0.0,1,1,0,1,2,2015,9,3,23,11,47,0
30,1,0,4,1,3,3,2,9,304.55,12217.15,17,732.26,0,1,1,3,1,2017,2,20,22,45,48,0
37,0,1,1,0,1,1,1,10,174.72,5287.62,15,704.65,0,1,0,1,0,2015,10,24,6,37,41,1
14,0,1,1,0,0,3,0,12,179.03,44870.31,6,1272.52,1,0,0,1,0,2015,3,17,9,13,1,0
45,1,3,4,1,0,3,2,7,609.73,46007.94,7,784.99,1,1,1,3,1,2017,8,29,20,0,29,0
48,0,1,2,0,1,3,0,12,31.33,44628.86,23,696.94,0,1,1,4,0,2016,10,28,15,23,0,1
33,0,3,5,1,3,2,1,13,634.14,1492.09,20,0.0,0,1,0,1,0,2017,11,27,16,44,20,0
48,1,1,5,0,1,3,2,16,937.47,24495.06,12,0.0,1,0,0,1,0,2015,6,15,1,44,2,0
23,0,1,2,1,0,0,0,7,339.3,13148.6,8,315.1,1,0,0,1,2,2016,4,16,6,28,12,1
34,1,0,4,0,3,2,2,8,122.65,39259.67,21,764.63,1,0,0,1,0,2017,6,23,23,12,31,0
32,0,0,0,1,0,1,0,6,152.62,2853.35,11,570.69,1,0,0,1,0,2016,9,11,11,34,49,1
57,1,0,3,1,1,1,0,4,978.81,29230.89,14,734.68,1,1,0,1,1,2015,12,13,2,10,8,0
40,1,0,4,0,3,1,1,8,78.4,63376.82,1,769.68,0,1,1,2,1,2017,8,19,15,50,9,0
47,0,3,1,1,3,1,1,4,678.93,45335.44,28,684.38,1,1,1,3,0,2017,10,28,9,57,14,1
22,1,0,0,0,3,2,1,17,468.56,6600.66,20,653.77,1,0,0,1,0,2017,6,12,3,29,49,1
32,1,0,2,0,3,1,2,11,33.55,12361.42,11,625.51,1,0,0,1,0,2017,11,25,8,44,36,1
41,1,2,2,1,0,2,2,15,112.27,33329.03,16,686.43,1,0,1,2,0,2016,11,6,5,57,37,1
35,1,3,1,0,3,2,0,22,108.7,23011.23,17,262.99,1,0,1,2,0,2017,3,25,11,33,39,1
51,1,0,0,1,1,2,1,10,89.52,17305.65,23,569.76,0,1,0,1,0,2016,8,6,0,31,56,1
30,0,0,3,1,1,2,0,20,47.99,3232.35,18,841.38,1,0,1,0,1,2017,1,17,20,29,15,0
59,0,0,5,1,3,2,0,17,58.0,41639.42,19,623.34,0,1,0,1,0,2017,10,8,16,26,19,1
37,0,0,3,0,1,1,0,14,55.32,13990.92,17,790.59,1,0,1,3,0,2015,1,4,13,45,4,0
32,1,1,0,1,1,1,2,10,267.61,35844.07,3,615.83,1,1,1,0,0,2016,12,13,2,50,7,1
15,0,0,5,1,1,0,1,21,538.54,20342.68,25,676.72,0,1,1,4,0,2017,9,27,11,47,0,1
18,0,1,1,1,0,2,1,18,298.77,49884.05,21,692.87,1,0,1,3,0,2016,1,20,8,27,46,1
59,1,0,5,1,1,2,1,15,119.09,7222.99,54,751.21,1,0,0,1,0,2015,10,14,4,52,3,0
32,1,0,4,1,0,2,2,16,33.68,1936.57,19,787.33,0,1,1,2,0,2017,4,15,17,42,13,0
61,1,1,4,1,0,2,0,13,68.04,3954.22,23,696.81,1,0,1,4,0,2015,9,23,13,22,44,0
40,1,3,1,0,1,2,0,5,31.98,35548.54,4,202.73,0,1,0,1,1,2016,12,16,6,12,7,0
15,1,1,4,1,1,2,0,9,132.08,53819.23,1,0.0,1,0,1,4,1,2015,7,13,14,46,25,0
38,0,2,1,1,0,2,2,13,257.64,46148.34,21,280.93,0,1,1,4,0,2017,12,5,4,7,30,0
39,1,1,1,0,1,0,1,8,209.29,7621.66,6,707.36,0,1,0,1,0,2016,3,3,6,5,33,0
25,0,0,0,1,1,2,2,2,43.21,18782.22,27,602.06,1,0,1,2,2,2015,3,8,8,16,22,1
35,1,0,1,0,1,1,0,12,319.67,26978.78,9,1175.37,1,1,1,3,0,2015,11,13,15,59,42,0
33,1,0,4,0,1,2,0,9,226.93,11656.64,12,751.92,0,1,0,1,0,2017,1,22,6,30,8,0
19,1,1,5,0,0,1,1,25,207.6,40629.07,20,395.86,0,1,0,1,0,2016,12,3,13,47,22,1
36,0,1,4,0,0,2,1,15,31.77,32637.3,21,737.66,0,1,1,3,0,2015,1,3,18,2,13,0
40,0,0,3,0,3,1,0,15,208.38,45170.16,24,1075.38,0,1,1,4,0,2016,3,13,18,1,22,0
54,1,1,5,1,1,2,2,13,72.54,45712.24,24,788.87,1,0,1,3,0,2016,6,11,16,48,26,0
26,1,0,3,0,3,2,0,16,37.72,23529.12,12,723.27,0,1,1,3,0,2016,4,10,9,58,9,0
62,1,3,0,1,3,1,0,12,264.27,40416.03,7,665.78,1,0,0,1,0,2015,9,16,4,56,18,1
18,1,0,4,0,1,1,0,22,47.27,64022.36,10,829.62,1,0,1,0,1,2015,9,26,5,25,49,0
40,1,1,5,0,1,3,0,21,84.9,10909.95,7,733.83,1,0,1,3,0,2016,2,13,0,45,18,0
42,1,1,5,0,0,1,2,18,168.63,31056.91,14,1029.03,0,1,0,1,0,2015,6,2,8,4,45,0
27,1,3,3,0,0,1,0,15,32.41,83759.08,1,792.67,0,1,0,1,1,2017,5,8,12,34,37,0
59,0,1,1,0,3,1,2,22,168.16,25515.98,20,717.09,1,0,0,1,0,2017,10,13,15,9,36,0
38,0,0,5,0,0,2,0,9,158.7,25928.9,16,695.94,0,1,0,1,0,2016,12,10,18,28,36,1
55,1,1,2,0,0,2,0,12,611.52,43897.77,5,680.04,1,0,1,0,0,2017,2,8,17,8,7,1
35,0,2,1,1,1,2,0,5,667.61,88794.39,15,743.3,1,1,0,1,1,2016,7,14,7,10,9,0
53,1,1,3,1,0,2,2,10,167.08,46110.3,15,706.61,0,1,1,4,0,2015,10,6,15,12,15,0
53,1,1,2,0,3,1,1,10,764.0,4334.52,26,557.58,1,0,1,3,0,2017,3,13,16,46,46,1
51,1,3,1,0,3,2,1,17,903.0,40231.44,10,757.94,0,1,1,0,0,2016,6,21,14,55,12,0
33,0,1,1,1,1,2,2,19,169.85,47412.73,12,651.01,1,0,1,2,0,2015,1,30,14,29,1,1
32,0,3,3,0,3,3,2,5,199.59,14675.16,18,777.14,0,1,1,3,1,2016,10,28,14,46,13,0
22,0,0,1,1,0,2,2,6,128.17,47591.79,8,260.99,1,0,1,0,2,2015,6,16,16,42,30,1
14,1,1,4,0,0,1,1,20,33.92,40628.98,21,791.58,1,0,0,1,0,2015,3,4,18,10,40,0
49,0,3,5,1,1,1,2,14,517.52,37643.99,20,735.12,1,0,1,0,0,2015,4,3,9,29,26,0
49,1,1,5,0,1,1,2,12,459.64,10536.44,22,324.68,1,0,1,0,0,2015,2,27,13,39,21,1
46,1,0,0,1,0,2,0,5,381.17,6411.55,5,655.78,1,1,1,0,0,2016,11,6,23,59,3,1
11,1,0,0,0,0,2,0,15,85.47,14173.32,12,550.67,0,1,1,0,0,2015,11,2,13,45,57,1
30,1,1,2,0,0,2,1,11,30.8,20605.87,27,655.84,1,0,0,1,0,2017,9,24,11,44,36,1
19,0,1,0,1,3,1,0,17,1041.67,21945.87,10,603.79,0,1,1,2,0,2017,11,4,6,26,31,0
14,1,0,5,0,0,2,2,19,32.44,93385.56,8,366.45,0,1,0,1,1,2016,4,11,8,47,19,0
63,0,1,4,1,1,0,0,18,204.16,5316.99,10,52.51,1,1,0,1,0,2015,9,3,18,32,25,0
37,0,1,3,1,1,2,0,11,1208.04,3065.71,5,0.0,1,1,1,2,0,2017,4,22,23,15,34,0
51,0,0,4,0,0,0,1,12,1642.56,31665.16,21,757.05,0,1,1,0,2,2015,11,27,16,5,23,0
15,1,3,3,0,3,1,0,20,34.74,66489.48,12,760.54,0,1,0,1,1,2015,11,17,15,50,52,0
29,0,1,5,1,3,0,0,16,273.81,49945.31,23,1560.31,0,1,0,1,0,2015,6,12,13,26,14,1
54,0,0,4,0,0,1,2,13,44.04,99318.23,15,713.96,1,0,0,1,1,2015,2,9,0,41,59,0
57,1,0,2,0,0,3,0,7,327.77,48993.07,13,506.48,0,1,0,1,0,2016,5,25,23,17,26,1
37,0,1,4,1,3,2,0,13,768.05,77151.9,15,0.0,1,1,1,0,1,2017,3,20,5,0,25,0
17,1,1,3,0,3,2,2,13,33.94,10843.89,6,721.78,1,0,0,1,0,2015,6,2,16,52,13,0
60,0,1,2,0,0,1,0,16,53.46,17599.96,14,672.16,0,1,1,4,0,2015,7,31,8,36,57,1
37,0,0,3,1,0,1,0,17,135.64,32244.15,12,1137.85,0,1,0,1,0,2017,1,21,19,2,34,0
60,0,0,3,0,0,3,0,9,169.7,6070.57,9,783.25,0,1,0,1,1,2015,9,10,3,13,41,0
16,1,1,3,0,0,2,0,8,31.44,49284.37,5,741.74,1,0,1,2,0,2017,6,1,5,37,14,0
47,1,2,5,1,3,2,2,6,154.84,15525.52,11,717.15,0,1,0,1,2,2015,1,26,1,36,39,0
55,1,0,1,1,3,2,1,19,33.04,29291.92,14,206.33,0,1,0,1,0,2017,7,24,0,21,31,1
37,0,2,0,1,1,1,0,11,706.17,16237.89,11,503.05,1,1,1,2,2,2015,10,22,3,4,35,1
51,1,3,3,1,3,3,1,9,501.14,91505.51,19,727.11,0,1,0,1,1,2016,7,21,8,22,57,0
17,1,0,3,1,1,1,1,23,178.24,3832.21,23,797.5,1,0,0,1,0,2017,9,23,20,14,33,0
54,1,1,2,0,1,2,1,9,1397.54,11603.28,12,627.25,1,0,1,3,0,2017,1,26,15,13,9,1
56,0,1,3,1,1,2,2,7,271.87,12925.06,11,777.23,0,1,0,1,0,2017,9,8,9,54,18,0
32,1,0,5,0,0,1,0,23,49.52,7642.99,11,667.85,1,0,1,4,2,2016,11,28,23,28,19,1
16,1,3,4,0,0,3,0,10,32.53,5556.41,15,778.9,1,0,0,1,1,2017,10,21,10,41,22,0
27,0,0,0,0,1,1,2,11,66.11,23104.83,18,0.0,0,1,1,4,0,2015,4,26,13,37,10,1
32,0,1,0,1,0,1,0,7,83.55,29339.54,23,936.71,0,1,1,3,0,2016,1,1,9,53,52,1
28,1,3,2,1,3,1,0,11,651.15,30871.63,26,661.95,1,0,0,1,2,2016,9,27,10,19,49,1
55,1,1,0,1,0,2,1,13,98.99,25334.43,18,649.78,0,1,0,1,0,2016,2,24,5,56,11,1
49,1,0,2,1,3,3,2,13,34.53,36345.12,6,869.53,1,0,0,1,0,2017,10,10,4,14,42,1
33,0,0,2,1,1,2,1,5,40.61,28724.29,13,679.25,1,0,1,2,0,2016,8,14,3,30,3,1
49,1,0,0,0,3,2,1,20,114.94,10496.01,9,0.0,1,0,0,1,0,2015,3,24,2,34,10,1
37,1,1,5,1,3,1,1,19,442.78,8615.07,14,743.07,0,1,0,1,0,2017,9,2,6,42,35,0
25,1,0,2,0,3,3,2,7,142.36,49687.23,14,656.32,0,1,1,3,2,2016,5,5,0,24,56,1
47,1,0,2,1,1,2,0,16,68.39,20744.24,22,603.97,1,0,1,4,0,2015,6,21,7,42,13,1
35,0,1,0,1,1,2,2,3,34.41,7199.83,25,566.1,0,1,1,0,2,2016,11,30,20,27,30,1
48,0,0,5,1,3,0,0,18,371.31,12014.4,13,645.39,0,1,0,1,0,2017,11,9,5,55,46,1
57,0,3,5,0,0,1,1,13,53.3,39571.03,24,76.91,1,0,0,1,0,2017,8,28,19,0,50,1
26,0,1,5,1,1,1,2,11,966.37,37981.67,28,0.0,0,1,0,1,2,2017,4,30,7,30,56,0
13,1,2,0,1,1,2,0,4,699.26,858.15,29,0.0,0,1,0,1,2,2016,12,26,5,38,55,1
42,0,1,3,1,0,2,2,22,204.86,39079.28,21,710.81,0,1,0,1,0,2015,1,27,16,38,48,0
29,0,2,4,0,3,3,1,7,163.81,12699.74,19,821.53,0,1,1,2,1,2015,3,30,10,30,11,0
29,1,0,3,0,0,3,2,13,180.68,7323.38,5,1007.51,0,1,0,1,0,2016,9,6,17,19,13,0
53,1,0,1,1,1,1,2,6,1372.72,35677.84,14,614.62,1,0,0,1,2,2017,1,23,20,32,34,1
42,1,0,5,1,3,1,2,21,48.38,36448.56,23,1301.23,0,1,1,2,0,2015,5,23,8,8,13,0
61,0,3,5,0,1,2,0,18,131.39,14976.22,18,718.74,0,1,1,0,0,2015,4,8,7,35,18,1
20,0,3,2,0,1,3,1,13,475.08,9015.35,14,632.02,1,1,0,1,0,2016,10,23,9,40,27,1
38,1,3,0,1,1,1,0,17,34.06,49849.83,19,644.66,1,0,0,1,0,2016,6,26,17,32,50,1
59,0,1,5,0,0,3,2,12,154.45,49988.8,8,694.38,1,0,1,0,0,2016,9,20,10,32,43,1
55,0,3,0,0,3,2,1,24,111.35,41647.34,24,533.33,0,1,1,0,2,2015,10,24,9,59,8,1
43,0,0,5,0,3,1,2,6,41.99,31514.72,18,715.34,0,1,0,1,2,2015,4,15,15,26,39,1
56,1,0,5,0,1,2,0,6,378.81,75253.95,8,795.17,0,1,0,1,1,2017,7,10,4,4,32,0
53,0,1,1,1,0,2,1,13,194.33,43696.92,10,665.91,0,1,0,1,0,2015,8,13,7,41,54,1
58,1,3,3,0,3,2,1,16,258.72,5443.27,22,0.0,0,1,0,1,0,2016,8,20,5,17,12,0
25,0,1,2,1,1,2,0,13,198.35,25636.83,25,626.77,0,1,1,4,0,2017,7,13,6,37,12,1
50,1,0,5,1,0,1,1,11,951.71,3307.38,8,883.61,0,1,1,2,0,2017,3,28,11,3,24,1
13,1,2,2,0,1,0,2,7,249.01,18779.28,25,627.33,0,1,0,1,0,2016,5,11,6,26,28,1
23,0,1,3,1,0,3,2,10,828.22,35669.01,11,318.0,1,1,1,3,1,2017,4,13,5,29,42,0
17,1,2,1,1,1,2,0,10,305.21,42082.71,19,726.92,0,1,1,0,0,2015,10,21,7,47,48,0
18,0,0,3,0,1,0,1,11,586.74,16059.64,14,792.29,0,1,1,3,1,2017,9,30,18,39,11,0
26,1,2,4,0,1,2,0,17,311.53,34929.54,4,821.64,0,1,1,4,1,2017,5,29,22,1,36,0
17,0,0,0,1,1,1,0,19,119.98,6126.62,27,140.42,1,0,0,1,2,2016,8,25,12,56,19,1
12,0,1,2,0,1,2,1,10,39.63,15136.8,9,640.34,0,1,0,1,2,2016,2,3,14,27,18,1
19,1,3,4,0,3,1,0,13,256.45,16411.39,2,751.81,0,1,0,1,1,2017,6,8,22,4,9,0
35,1,0,4,0,1,2,0,16,32.51,9825.13,21,780.11,1,0,1,3,0,2015,5,17,17,47,9,0
47,0,1,2,1,0,1,0,13,34.21,9846.86,6,682.5,1,0,0,1,0,2016,5,25,1,36,17,1
57,1,0,0,0,0,2,1,9,147.79,25691.86,29,579.5,0,1,1,0,0,2015,8,22,3,40,31,1
25,0,2,0,0,1,1,2,13,948.82,31280.43,20,507.63,0,1,1,3,0,2016,9,17,15,4,11,1
15,1,0,5,1,3,2,1,21,31.46,32058.4,23,689.22,0,1,1,4,0,2016,10,11,13,30,26,1
15,0,1,1,0,1,1,2,10,213.8,3575.48,19,747.64,0,1,1,3,0,2016,8,14,14,56,44,0
61,1,0,1,0,3,1,2,25,397.54,23390.91,6,736.77,1,0,0,1,0,2016,5,17,1,27,3,0
57,1,0,0,0,0,3,2,17,1220.71,13921.53,9,573.59,0,1,0,1,0,2017,12,6,11,26,20,1
62,1,0,0,0,0,2,2,10,71.14,1838.13,17,693.14,1,0,1,2,2,2015,7,13,20,17,10,1
52,1,0,1,1,0,1,0,3,972.21,13043.71,1,722.88,0,1,1,2,1,2016,10,23,11,2,43,0
20,0,0,5,1,3,2,0,16,59.18,11097.79,7,774.72,0,1,0,1,0,2015,4,19,21,2,44,0
15,1,3,5,1,3,1,1,1,230.82,1062.66,5,710.45,0,1,0,1,1,2017,7,7,2,14,44,0
51,1,0,3,0,1,1,2,9,49.57,32484.3,25,728.06,0,1,1,3,0,2016,5,12,16,23,5,0
34,1,1,3,1,0,1,0,16,653.49,10575.14,16,392.79,0,1,0,1,0,2015,11,1,15,38,20,0
29,0,1,5,0,1,1,2,11,174.78,13467.08,22,603.19,0,1,0,1,0,2015,4,26,12,12,54,1
34,1,1,1,1,3,3,1,6,268.4,32256.64,19,776.85,1,1,0,1,0,2017,6,30,23,48,56,0
50,1,0,1,0,3,2,2,13,31.99,14095.19,6,782.46,1,0,1,3,0,2016,5,31,14,18,3,0
54,1,2,5,0,1,1,2,10,218.44,25061.02,29,440.74,1,1,1,3,0,2015,3,21,17,1,25,1
28,0,2,1,0,0,1,2,13,174.15,13782.76,13,773.38,1,0,1,3,1,2016,4,10,11,51,30,0
12,0,0,1,1,1,2,2,23,34.94,16675.6,27,688.09,1,0,0,1,0,2016,2,16,17,37,46,1
39,0,1,5,0,3,2,2,23,31.9,14604.12,23,613.03,1,0,0,1,0,2017,3,17,19,14,49,1
60,0,0,5,0,0,2,0,13,478.64,18930.26,16,685.59,0,1,0,1,0,2017,11,28,22,16,16,1
55,0,3,4,1,0,3,1,10,229.79,43259.79,28,763.13,1,0,1,3,0,2017,9,26,23,15,58,0
46,1,2,2,0,0,2,2,18,121.47,13065.05,24,390.47,1,0,1,3,2,2017,5,25,6,3,55,1
45,0,0,0,1,3,2,0,4,34.7,1854.68,9,638.58,0,1,1,2,0,2015,1,13,15,42,44,1
33,1,1,2,1,3,0,0,13,489.36,39832.39,16,684.39,0,1,0,1,0,2016,1,7,17,50,9,1
63,1,1,0,0,0,0,0,11,219.53,41881.61,25,587.57,1,0,0,1,0,2017,10,11,4,23,7,1
55,0,0,2,0,0,1,0,22,33.62,15454.3,26,1199.93,1,0,1,0,0,2016,8,21,11,29,20,1
32,1,1,2,1,1,2,1,17,387.44,33105.11,22,1138.2,0,1,0,1,0,2017,3,1,15,21,45,1
10,1,1,0,1,1,3,0,10,33.23,23051.85,11,587.08,1,0,0,1,0,2017,1,10,12,54,50,1
34,1,0,1,1,1,0,2,12,541.52,30060.88,6,723.02,0,1,0,1,0,2015,11,7,3,3,39,0
50,0,0,1,0,1,2,0,13,203.05,6976.14,15,449.98,0,1,0,1,0,2016,3,6,4,11,18,0
62,1,0,2,1,3,0,1,15,1116.86,15515.22,15,1182.45,0,1,1,3,0,2016,12,17,9,42,46,1
22,0,2,0,0,0,3,0,20,127.0,26324.34,20,535.32,0,1,1,0,0,2015,5,26,5,27,0,1
31,0,1,2,0,0,1,0,15,70.97,7061.34,14,0.0,1,0,1,2,2,2016,12,31,9,20,30,1
45,0,2,2,1,1,2,0,19,191.25,7849.02,27,543.2,1,0,0,1,0,2015,10,5,14,24,54,1
55,1,0,0,1,3,1,2,8,387.75,2236.98,19,38.93,1,0,0,1,0,2017,10,22,17,19,11,1
30,1,2,4,1,1,1,1,8,401.43,2161.04,16,751.21,1,1,0,1,1,2017,1,30,0,3,57,0
52,0,1,1,0,3,1,1,10,223.24,11933.0,28,755.52,1,0,0,1,0,2015,6,23,12,28,36,0
13,1,3,2,0,0,2,0,12,264.71,37975.39,29,514.92,0,1,1,3,2,2017,7,31,12,23,31,1
46,1,2,0,0,1,2,2,21,32.83,14839.01,25,641.53,1,0,0,1,0,2015,12,21,15,22,46,1
44,0,2,1,1,3,0,2,15,204.25,51996.72,19,788.35,1,1,1,2,1,2015,1,24,10,43,46,0
61,0,3,1,1,1,1,0,2,163.13,24843.54,17,792.73,1,0,1,0,1,2015,11,8,20,13,8,0
59,0,0,5,1,3,2,2,3,34.19,10206.22,28,699.39,1,0,1,3,0,2017,4,29,6,59,47,1
11,0,1,0,1,0,0,0,7,476.18,21290.25,5,599.05,1,0,1,3,0,2016,7,16,21,15,3,1
16,1,0,3,1,1,0,1,11,283.91,82136.03,17,844.84,0,1,0,1,1,2015,3,11,0,15,18,0
60,0,1,0,1,3,2,1,22,44.8,31698.17,11,658.57,1,0,0,1,0,2017,8,22,4,53,52,1
26,0,0,0,0,3,3,0,23,1326.62,20699.9,26,0.0,0,1,0,1,0,2017,8,15,16,39,8,1
38,0,0,1,1,1,3,1,9,64.26,38135.94,14,617.68,1,0,0,1,0,2015,5,23,22,13,42,1
23,1,2,0,0,1,2,2,13,930.41,42871.94,9,0.0,0,1,0,1,0,2015,4,18,21,10,17,1
12,0,1,0,0,0,1,1,7,79.57,46975.41,21,703.42,0,1,1,2,0,2017,2,11,6,0,47,1
47,1,0,0,0,3,0,0,13,333.59,26757.47,23,668.51,1,1,0,1,2,2016,3,11,12,18,56,1
57,0,3,1,1,1,1,0,4,34.46,14113.14,18,683.49,0,1,0,1,0,2016,8,8,10,8,44,1
21,0,3,2,1,0,2,0,13,122.25,37124.34,5,341.01,1,0,0,1,0,2017,2,24,22,44,17,1
43,1,3,2,0,1,2,1,15,262.46,7499.89,7,689.42,0,1,1,3,0,2016,7,2,16,36,0,1
19,0,1,4,1,3,2,0,1,122.14,17660.9,7,745.44,0,1,0,1,0,2017,12,20,5,37,41,0
64,1,1,1,1,3,2,0,9,1009.87,48174.26,21,638.78,0,1,0,1,0,2017,1,21,19,28,26,1
32,1,3,1,1,1,1,0,8,280.87,18100.76,5,0.0,0,1,1,0,0,2016,6,26,18,1,43,0
49,0,0,1,1,3,1,0,4,32.01,63620.64,17,759.79,0,1,0,1,1,2016,2,26,5,5,39,0
62,1,0,5,0,0,0,2,10,485.36,35913.59,7,623.94,0,1,1,0,0,2017,11,23,17,58,51,1
